filename,content,speaker,gender
bvs2_230.wav,然而一旦成為事實就完全係另一回事,5,female
bvs2_231.wav,終於推推攘攘之下佢坐咗第二桌嘅首席,5,female
bvs2_232.wav,老照片之中就有好多美男美女嘅面容,5,female
bvs2_233.wav,而不久前仲被廣東軍閥陳炯明背叛要匆匆逃亡,5,female
bvs2_234.wav,更何況要傳遞嘅消息嚟至至高無上嘅上帝,5,female
bvs2_235.wav,當喺十七世紀描畫創世紀裏面嘅雅各同埋天使摔跤嘅故事,5,female
bvs2_236.wav,一時諗起教桌上面刻住骷顱頭嘅圖形,5,female
bvs2_237.wav,雖然間有旗幟鮮明不為他人所利用嘅,5,female
bvs2_238.wav,縱觀片刻或凝眸半天會感到自有一種意境,5,female
bvs2_239.wav,男學生講親善仲會勸中國女學生嫁日本人,5,female
bvs2_240.wav,而家嗰個地方空空咁只係見地上有一啲廢紙,5,female
bvs2_241.wav,我於是寫信請教同事之中嘅昆蟲學家劉崇樂先生,5,female
bvs2_242.wav,細路仔啊唔識好歹請鬼大哥早登仙界,5,female
bvs2_243.wav,自欺欺人既係中華民族性格之中嘅糟粕,5,female
bvs2_244.wav,教養孩子你哋一定比我哋更加有辦法啦,5,female
bvs2_245.wav,到後來考清華嘅高等科插班嘅除咗國文歷史之外都用英文考,5,female
bvs2_246.wav,呢一輩子可以得到乜嘢先至能夠到個頭呢,5,female
bvs2_247.wav,上面有一個英文地址嘛你將佢寄返畀人哋屋企囉,5,female
bvs2_248.wav,於是佢跟住話哈我都唔知我爸爸點解改我咁嘅名,5,female
bvs2_249.wav,現場只係淨得小天慈喺度尖叫唔好打哥哥啊唔好打哥哥啊,5,female
bvs2_250.wav,當畫眉鳥飛近佢嘅時候或者畀佢深邃嘅眼神迷住咗,5,female
bvs2_251.wav,但係輔導最基本嘅要求係輔導者有聆聽嘅耳朵,6,female
bvs2_252.wav,似乎亦都仲可以算係同浩然之氣聯繫住嘅,6,female
bvs2_253.wav,而我十二歲嘅時候就去私廠度返工賺錢養家喇,6,female
bvs2_254.wav,佢必須真實存在並且真正咁樣影響當事人,6,female
bvs2_255.wav,佢過河嘅時候拋兩個銅板去到河嗰度,6,female
bvs2_256.wav,我有個朋友識法術會治邪好唔好請佢嚟為張伯做啲闢邪嘅事呢,6,female
bvs2_257.wav,一啲傳媒等待多年幾咁渴望出現激蕩人心嘅事情,6,female
bvs2_258.wav,係因為我家嘅房子多園子大人少嘅緣故,6,female
bvs2_259.wav,咁媽媽以後一定會企喺老豆嗰邊自己就更加孤立喇,6,female
bvs2_260.wav,團圓媳婦嘅婆婆一見兩帖都壞本應該係抱頭大哭啊,6,female
bvs2_261.wav,有聲好書全港中學生聲演比賽二零一七年冠軍,6,female
bvs2_262.wav,呢個本來係一宗普通到唔可以再普通嘅勞資糾紛,6,female
bvs2_263.wav,一般人只係生活按住唔同嘅程度照例生活,6,female
bvs2_264.wav,於是呢個喺度話我坐呢度而嗰個就話大哥唔讓畀我啊,6,female
bvs2_265.wav,呢件事太太到而家講返起嚟仍然覺得有啲唔忍心,6,female
bvs2_266.wav,可是只要靜下嚟想想老師可能都曾遭到同樣嘅挫折,6,female
bvs2_267.wav,只有愛護佢哋先至可以管教好佢哋㗎嘛,6,female
bvs2_268.wav,越嚟越小心呵護兩人之間嘅幼苗更加唔想爸爸知道太多,6,female
bvs2_269.wav,話嗰啲大馬刀閃光嶄亮話嗰啲毛子騎喺馬上面亂殺亂砍,6,female
bvs2_270.wav,佩弦兄發表咗佢嘅第一篇論新體詩嘅文章短詩與長詩,6,female
bvs2_271.wav,不過從另一個角度睇有啲港人認為中國嘅國際地位越高,6,female
bvs2_272.wav,由參加籌組中華全國文藝界抗敵協會香港分會嘅工作,6,female
bvs2_273.wav,再寫落去好似人生只有無奈咁鬱鬱而終咩,6,female
bvs2_274.wav,因此喺利用西方體係嘅知識上面處處比中國優勝,6,female
bvs2_275.wav,香港喺幾年之間接收咗數以百萬計嘅難民,6,female
bvs2_276.wav,如果令佢知道呢個可惡嘅黑影喺背後潛伏,6,female
bvs2_277.wav,天宇感到太過冇道理唔想同佢爭辯落去,6,female
bvs2_278.wav,睇咗呢一啲嘅評改先知道更多嘅湘西風貌更多變成嘅細節,6,female
bvs2_279.wav,哪怕取過西經回國嘅留學生亦都會被下一代視為保守而洋氣,6,female
bvs2_280.wav,娘娘廟就比較清靜泥像都係只係得幾個,6,female
bvs2_281.wav,根嫂木生同埋兩個孩子就去到遊樂場喇,6,female
bvs2_282.wav,由於兩個人別後走上極為不同嘅道路,6,female
bvs2_283.wav,就好似如果我只係有一兩位讀者互相通信,6,female
bvs2_284.wav,我哋呢一啲小伙子就躲喺牆角裏面噴煙,6,female
bvs2_285.wav,佢聽鄰居講每次命案之後警察有時會做啲乜嘢案情重組,6,female
bvs2_286.wav,被俄國人做偵探被日本軍捕獲要槍斃,6,female
bvs2_287.wav,仲有冇嗰日去執政府嘅人仍然係失蹤,6,female
bvs2_288.wav,後來一個年紀相當大貌似小商人嘅人走進來,6,female
bvs2_289.wav,嗰啲燒香嘅人雖然話係求子求孫係應該先向娘娘嚟燒香㗎,6,female
bvs2_290.wav,佢悔恨冇問佢屋企有冇電話又或者住喺邊度,6,female
bvs2_291.wav,因為前一年清華有幾個山西學生考試唔合格退學,6,female
bvs2_292.wav,但係佢哋嘅乞丐之道同埋乞丐之術呢係唔一樣,6,female
bvs2_293.wav,但係港人因為咁擔心喺基本法中擁有嘅權利同自由,6,female
bvs2_294.wav,就算係有說話都好古怪㗎令人聽咗成日都不得要領,6,female
bvs2_295.wav,每到中秋夜都會呆坐喺窗樓外等待月華,6,female
bvs2_296.wav,咁樣呢佢自己同埋我哋都覺得好開心㗎,6,female
bvs2_297.wav,但是這是現代我們有我們的立場得弄清楚自己的立場,6,female
bvs2_298.wav,佢哋抖擻住佢哋嘅毛一出嚟就連跑帶叫咁,6,female
bvs2_299.wav,靠住槽子嘅旁邊就係瞓住一柄生銹嘅鐵犁頭,6,female
bvs2_300.wav,呢個人不甘示弱亦都將普連波嘅話頂返過去,6,female
bvs2_301.wav,政府嘅罪惡使我難搵兩餐安樂茶確實係好慘,7,female
bvs2_302.wav,但係佢哋嘅出發點係為你好係關心你,7,female
bvs2_303.wav,喺咁樣有風格嘅舊書肆裏面擺住嘅書,7,female
bvs2_304.wav,香港係碩果僅存嘅殖民地之中最有經濟價值嘅一個,7,female
bvs2_305.wav,有聲好書回首香港七十年作者周永新,7,female
bvs2_306.wav,竟然全部換咗人啊連乾叔都不知去向,7,female
bvs2_307.wav,但係唔等於話寫㗎比冇寫嘅多就一定有趣,7,female
bvs2_308.wav,哎喲我都未見過睇起戲嚟連六親都不認講句說話都唔畀,7,female
bvs2_309.wav,佢十六歲嘅時候就參加國民黨跟國民黨有深厚嘅感情,7,female
bvs2_310.wav,對於賣報紙謀生小時候我有過一個深刻嘅記憶,7,female
bvs2_311.wav,警察要我哋三個表兄哥摩利同埋我一齊去到警察局,7,female
bvs2_312.wav,甚至被懷疑係職業學生係中共派嚟或者係喺香港招募嘅特務,7,female
bvs2_313.wav,如擦皮鞋掃積雪取郵件同宿舍種種嘅雜務,7,female
bvs2_314.wav,兩個惡男人拉走咗老伯又打我嘅表哥佢哋佢哋,7,female
bvs2_315.wav,有聲好書校園係列何紫兒童小說精選集一,7,female
bvs2_316.wav,讀臺大哲學係教授傅佩榮先生嘅一篇文章,7,female
bvs2_317.wav,喺家中讀三字經四書同商務嘅國民教科書十二歲起學英文,7,female
bvs2_318.wav,佢用嘅係引導方法小沖嘅功課亦都漸漸進步喇,7,female
bvs2_319.wav,如果冇救國急務嘅問題冇外國嘅政治操作,7,female
bvs2_321.wav,有第一高等嘅師弟認為係讀書環境所致,7,female
bvs2_322.wav,佢好似仲引用咗王安石嗰首詩葛溪驛入邊嘅故事,7,female
bvs2_323.wav,嗰個年代每逢夏天滿街都係著黑膠綢短衣長褲嘅女人,7,female
bvs2_324.wav,佢哋嘅初次卻係學醫科地質經濟甚至學陸軍,7,female
bvs2_325.wav,雖然政府下令轉科係會唔畀官費但係大概冇徹底執行,7,female
bvs2_326.wav,而馮歪嘴子亦都讓有二伯去磨房嗰度坐坐,7,female
bvs2_327.wav,尤其係近幾年嚟佢喺呢方面嘅成就就好可觀,7,female
bvs2_328.wav,連畀一啲錢委託人上一點漆油都做唔成,7,female
bvs2_329.wav,嗰位曾經面對流水嘅中國哲人唔係同樣謙恭地讚歎,7,female
bvs2_330.wav,其中小說別了語文課被評選為全國紅領巾推薦讀物,7,female
bvs2_331.wav,佢嘅真正用心可能係想藉此贏得小王子嘅愛,7,female
bvs2_332.wav,我仲希望你嘅外面係品學兼優你嘅裏邊都係品學兼優,7,female
bvs2_333.wav,聽嚟可能同南非單調而沉悶嘅喇叭呼呼塞拉差甚仿佛,7,female
bvs2_334.wav,一心一意陪住小王子走過孤獨嘅日子,7,female
bvs2_335.wav,或者純粹想孩子出生後能夠取得香港居民身份,7,female
bvs2_336.wav,喺歐洲嘅留學生要轉到德國有交通之便,7,female
bvs2_337.wav,呢一幅畫原本係一家製月餅嘅酒樓一個月前向我訂嘅,7,female
bvs2_338.wav,於是佢就偷咗一啲煮咗一碗疙瘩湯嚟食喇,7,female
bvs2_339.wav,佢將委屈一次又一次發洩喺老公身上面,7,female
bvs2_340.wav,亦都唔知道目前錯綜複雜嘅政治環境,7,female
bvs2_341.wav,只係收回一封又一封寫住已遷離嘅回頭信,7,female
bvs2_342.wav,喺法國第二年佢嘅畫已經獲得現代藝術博物館嘅館長推介,7,female
bvs2_343.wav,對於有懷疑嘅學生入境當然固然嚴加查問,7,female
bvs2_344.wav,小王子喺唔同嘅星球遇到嗰啲好奇怪嘅人,7,female
bvs2_345.wav,他們沒法在花園裏找著自己在尋找的那樣東西,7,female
bvs2_346.wav,而適合異性欣賞嘅階段只淨十五至到四十歲左右,7,female
bvs2_347.wav,除咗少數勢利存心不可感動嘅人之外,7,female
bvs2_348.wav,最後喺江州司馬青衫濕一語長吟聲之中,7,female
bvs2_349.wav,留學生投身高等教育嘅貢獻為眾矚目,7,female
bvs2_350.wav,所謂會讀書就係本住誠意去讀有價值嘅書,7,female
bvs2_351.wav,佢哋眼見香港唔再係戰後嗰種破破落落嘅樣子,8,female
bvs2_352.wav,我心裏面諗呢一種教授點能夠喺軍事學校任職呢,8,female
bvs2_353.wav,佢睇見佢嘅女人抱住一捆火柴於是又阻止佢話,8,female
bvs2_354.wav,我應承佢佢成日都幫我我梗係要幫返佢啦,8,female
bvs2_355.wav,實際只係讀咗四年嘅醫科同一年實習,8,female
bvs2_356.wav,一種係發自人性嘅人民力量亦都係時代嘅力量,8,female
bvs2_357.wav,茶樓賣點心嘅叫聲倒係常去茶樓嘅人夢寐難忘嘅,8,female
bvs2_358.wav,係我哋嗰個年代轟動一時嘅鐵達時名錶廣告,8,female
bvs2_359.wav,咁樣係喺佢嘅鄉風與市風嗰本雜文集入邊,8,female
bvs2_360.wav,人長高喇就先把吊帶上嘅鈕扣逐吋往下移,8,female
bvs2_361.wav,喺洪泰陽面上同埋身上留低明顯嘅毆打痕跡,8,female
bvs2_362.wav,嗰個係唐君毅老師人生之體驗一書裹嘅幾段話,8,female
bvs2_363.wav,亦都唔在於佢有特別嘅權勢同埋富有,8,female
bvs2_364.wav,唔單止冇要求小王子為佢留低任何嘅嘢,8,female
bvs2_365.wav,父親始終堅持五四新文學嘅呢一個方向,8,female
bvs2_366.wav,因為隔水太近喇下面一律搭建咗一啲架框,8,female
bvs2_367.wav,但係呢一個例子恐怕都反映咗以農立國嘅中國,8,female
bvs2_368.wav,似乎喺漁船上面嘅人伸手可以將月亮扐到船上面咁樣,8,female
bvs2_369.wav,我展讀一段段異於尋常文學作品嘅文字,8,female
bvs2_370.wav,除咗錢子泉先生之外我亦都冇同其他人談及韋君,8,female
bvs2_371.wav,一九零九年一個學生坐日本嘅船去美國,8,female
bvs2_372.wav,一個清華留美讀教育嘅博士二十年代初回國做教授,8,female
bvs2_373.wav,呢個老豆自己橫蠻無理就想利用普舅父嚟壓我,8,female
bvs2_374.wav,若有中國教師教中國文史之外嘅課亦都常常用英語講課,8,female
bvs2_375.wav,回國一年已經係北大教育係副主任麻省理工博士顧毓琇剛畢業,8,female
bvs2_376.wav,有啲地方膽大到嚇人但係又細心吟味所得,8,female
bvs2_377.wav,不過呢一份合同呢係書記代簽㗎唔係出自密爾頓自己嘅親筆,8,female
bvs2_378.wav,當遊覽車行到去某處落車參觀嘅時候,8,female
bvs2_379.wav,每日去到墓地乞討人家祭祀後嘅酒食,8,female
bvs2_380.wav,點知道去到美國之前一天佢發現藥丸受潮黏埋一片,8,female
bvs2_381.wav,另外同時也注意德國出嘅工人階級勞工運動思想,8,female
bvs2_382.wav,但係自從一八四二年英國人帶住鴉片煙打入嚟,8,female
bvs2_383.wav,美國人最可惡睇唔起中國人往往表露於顏色,8,female
bvs2_384.wav,平民百姓只有啞忍仲要心不甘情不願咁獻上黑錢,8,female
bvs2_385.wav,先前我就同幾個同學趁下晝校園裏邊正值無人,8,female
bvs2_386.wav,竟然係我十幾年嚟努力尋找但係有錢都買唔到嘅,8,female
bvs2_387.wav,由迈兒起你總係自己餵奶一連四個都係咁樣,8,female
bvs2_388.wav,寫下這樣一部看似不食人間煙火的童話故事,8,female
bvs2_389.wav,我唔跟我嘅屋企人一齊我係從來冇試過去到咁遠㗎,8,female
bvs2_390.wav,派成績表嗰日小沖興高采烈咁返屋企,8,female
bvs2_391.wav,市民最感欣慰嘅係自己就算冇辦法出人頭地,8,female
bvs2_392.wav,我記事好早喺我三歲嘅時候我記得我嘅祖母用針刺過我嘅手指,8,female
bvs2_393.wav,一共經過三道門就係海軍部嘅西轅門同埋陸軍部嘅東西轅門,8,female
bvs2_394.wav,佢都仲未彈佢嘅婆婆就嚟喇跟住就話,8,female
bvs2_395.wav,嗰一剎那嘅感受真係無從描述喺危難嘅時候見到媽媽,8,female
bvs2_396.wav,你諗到可以睇見邁兒同埋轉子亦都願意,8,female
bvs2_397.wav,嗰啲唱戲嘅人亦都似乎怕遠處嘅人聽唔見亦都拼命咁樣喺度叫,8,female
bvs2_398.wav,畀你從頭學起學學生活裏邊真實嘅嘢啦,8,female
bvs2_399.wav,個阿哥唔知叫咩名個妹誒叫做天天咩啊,8,female
bvs2_400.wav,不光東京大學如此另一家九州帝國大學亦如此,8,female
bvs2_401.wav,我諗大約係驚小弟弟唔小心失足跌咗海裏邊喇,9,female
bvs2_402.wav,佢哋更感興趣嘅係每年聖誕前後宿舍同埋學會舉辦嘅舞會,9,female
bvs2_403.wav,那天我正在想灣仔駱克道嘅四層高連走馬大騎樓嘅舊樓,9,female
bvs2_404.wav,嗰個就係佢成日夢見嘅麗玲就喺眼前,9,female
bvs2_405.wav,本來中國老百姓已經畀清朝嘅官吏重重壓迫,9,female
bvs2_406.wav,但係卻從中搵到許多古小說詩詞用過嘅顏色,9,female
bvs2_407.wav,我而家仲記得第一樓同得雲兩店叫賣叉燒包嘅聲音,9,female
bvs2_408.wav,留日學生抱住學習開眼界嘅心情嚟取經,9,female
bvs2_409.wav,但係媽媽三個月之前幫我哋添咗個小妹妹,9,female
bvs2_410.wav,世界上係有所謂格致算學地理歷史繪圖同埋體操,9,female
bvs2_411.wav,見到比佢早一屆考取公費留美嘅歷史家,9,female
bvs2_412.wav,住喺法國工廠裏面我受嘅痛苦就係唔能求學嘅痛苦,9,female
bvs2_413.wav,標語口號往往就係呢一種集體運動嘅綱領,9,female
bvs2_414.wav,社會結構嘅重組以及中產階層嘅興起等等,9,female
bvs2_415.wav,我一位教師朋友睇霍金㗎時間簡史嘅時候,9,female
bvs2_416.wav,來自淪陷嘅東北嘅學生實習地點係撫順煤礦,9,female
bvs2_417.wav,留日學生大多坐船喺長崎門司神戶或者橫濱等港口登岸,9,female
bvs2_418.wav,孟素雲亦都馬上替佢解嘲佢話嗯唔係,9,female
bvs2_419.wav,彷彿彼此唔相乾但係看起嚟又只係得一條橋喎,9,female
bvs2_420.wav,呢個平臺由東至西好長係戒壇最優勝嘅地方眼界最寬,9,female
bvs2_421.wav,甚至只係為多賺一啲閒錢補充遊歷觀光嘅費用,9,female
bvs2_422.wav,佢哋都話現在嘅中國再唔係文革甚至六四時候嘅中國,9,female
bvs2_423.wav,喺波提切利筆下則出之美少女嘅矯姿,9,female
bvs2_424.wav,我過去幾乎每日都喺同一個餐室見到佢哋嚟,9,female
bvs2_425.wav,北京十幾間官方新聞機構嘅員工紛紛出現,9,female
bvs2_426.wav,鉛筆同墨水筆係當時學生慣用嘅書寫工具,9,female
bvs2_427.wav,大概經過反對舊禮教嘅五四運動洗禮,9,female
bvs2_428.wav,一九九四年四月二十七日至二十八日,9,female
bvs2_429.wav,所謂會讀書就係本住誠意去讀有價值嘅書,9,female
bvs2_430.wav,朱自清月下獨遊荷湖為那淒清嘅夜色著迷,9,female
bvs2_431.wav,我其實都冇將家姐嘅事話畀媽媽知係媽媽專登咁講㗎,9,female
bvs2_432.wav,所謂會讀書就係本住誠意去讀有價值嘅書,9,female
bvs2_433.wav,佢哋會唔會強逼我用自己嘅方法返去大陸,9,female
bvs2_434.wav,人們都仲眷戀住呢幾個世代住住嘅地方,9,female
bvs2_435.wav,佢哋都係直接入學好少提到要過語文關,9,female
bvs2_436.wav,除咗文藝科目之外其他學科幾乎都向實驗同實地調查發展,9,female
bvs2_437.wav,其中尤以賣不倒翁嘅最著名亦都係最講究家家都買,9,female
bvs2_438.wav,歇卜士太太就畀呢一個工人幫手每日畀啲錢佢,9,female
bvs2_439.wav,佢畫嘅天使喺早期亞西西繪畫聖方濟生平,9,female
bvs2_440.wav,可以傳一則電郵畀有露臺同埋天臺嘅朋友,9,female
bvs2_441.wav,若果講到係愛國理想嘅完美性就更加不足喇,9,female
bvs2_442.wav,準確啲咁講遠離其實係文學圈子創作之外嘅活動,9,female
bvs2_443.wav,下次去換衣服嘅時候竟然和顏悅色連呼同志破被單見唔到喇,9,female
bvs2_444.wav,但係都無妨試一試啊好在只係兩兩黃連半斤豬肉,9,female
bvs2_445.wav,班長已經剝咗鞋襪將雙腳浸喺水裏邊啊,9,female
bvs2_446.wav,好細嘅地方亦都有好多好多嘅旅館就知道喇,9,female
bvs2_447.wav,都唔能夠講乜嘢裏邊或者外邊喇就簡稱缸磉啦,9,female
bvs2_448.wav,水根無聊咁見到梳化嘅一旁係人哋留低嘅一份報紙,9,female
bvs2_449.wav,作者何福仁中華書局香港有限公司出版,9,female
bvs2_450.wav,佢喺會堂嗰度做過三十五年佢個大名呢時時喺海報上面見到,9,female
bvs2_451.wav,舉辦學校運動會地點呢就喺加路連山嘅南華會球場,10,female
bvs2_452.wav,因為同時佢都睇到好多頑強地抵抗敵人,10,female
bvs2_453.wav,有聲好書回首香港七十年中華書局香港有限公司出版,10,female
bvs2_454.wav,喺唔自由嘅成人嚟睇呢或者別有一種滋味㗎,10,female
bvs2_455.wav,洪泰陽趁此千鈞一髮嘅機會唔知喺邊度嚟嘅氣力,10,female
bvs2_456.wav,胡先生一時啞咗口因為上堂睇書嘅係鐘志強,10,female
bvs2_457.wav,隨便睇睇就會有令狐聰靈狐崇令狐憧令狐充,10,female
bvs2_458.wav,老三房各房嘅用度都係由曾祖父供給,10,female
bvs2_459.wav,父親走出嚟佢總習慣先擡頭看看大廈嘅三樓,10,female
bvs2_460.wav,吓歐燕飛三個字寫得比我自己寫仲要標緻啊,10,female
bvs2_461.wav,而且今日張易天嘅專欄亦都寫咗篇悼詞,10,female
bvs2_462.wav,我哋幾個朋友從閱讀歐美拉美嘅小說轉向大陸,10,female
bvs2_463.wav,每帖十吊錢抽著藍色嘅若果唔好可以再抽每帖十吊,10,female
bvs2_464.wav,作者以咸亨酒家小夥記嘅角度將情節穿引起嚟,10,female
bvs2_465.wav,除咗額頭綁住寫咗絕食兩個字嘅頭巾之外,10,female
bvs2_466.wav,喺入面行走就好似喺大森林入邊咁同世界隔絕,10,female
bvs2_467.wav,佢大約嚟咗第八封得唔到回音嘅信之後,10,female
bvs2_468.wav,恐怕總不及自然形成嘅嗰種生機蓬勃,10,female
bvs2_469.wav,所以買不倒翁嘅人就會將手伸上去一律將佢按倒,10,female
bvs2_470.wav,而每一項大型基建與及法例修改都免不了有分歧,10,female
bvs2_471.wav,我儘管出生喺尋常百姓家但係都從未做過飯,10,female
bvs2_472.wav,遠喺好多四十年代詩人被埋沒嘅時代,10,female
bvs2_473.wav,同學仲講咗六七十年代警隊嘅惡劣行為,10,female
bvs2_474.wav,佢睇見泰陽著住樸素嘅白恤衫灰色褲,10,female
bvs2_475.wav,此夜可能係結隊浪遊讓哄笑驚起宿鳥碎了花影,10,female
bvs2_476.wav,老師講起大堂樑上懸了泉聲說法四字嘅匾額,10,female
bvs2_477.wav,學生以學習革命理論為重心所以課程側重政治經濟哲學歷史,10,female
bvs2_478.wav,唔好再勉強自己去做再見亦是朋友嘅朋友喇,10,female
bvs2_479.wav,韓愈喺千幾年前為老師定下三大事功,10,female
bvs2_480.wav,我唔知道衛隊嘅第一排槍係咪向天開嘅,10,female
bvs2_481.wav,中國留學生嘅論文常常以中國為題目,10,female
bvs2_482.wav,留法勤工儉學恰恰發生喺呢一個時間,10,female
bvs2_483.wav,越係泛指我國嘅東南秦係泛指我國嘅西北,10,female
bvs2_484.wav,佢仿佛睇見佢能幹多才多藝卻又沉住謙虛嘅光輝影像,10,female
bvs2_485.wav,可能連佢哋自己都唔知道自己是否有信仰,10,female
bvs2_486.wav,當年企喺農圃道新亞書院嗰個小禮堂裏唱著手空空無一物,10,female
bvs2_487.wav,我抱住無比嘅信念同愛心走上教育工作嘅漫漫長路,10,female
bvs2_488.wav,亦都唔係一般中國人可以入去嘅地方,10,female
bvs2_489.wav,人哋中咗獎唔通我會話彩票係我呢一個窮光蛋買㗎咩,10,female
bvs2_490.wav,都係被屢脅住喺時代嘅洪流裏面跌跌撞撞前進嘅,10,female
bvs2_491.wav,警察嘅警棍已經重重咁樣打喺佢嘅腳上,10,female
bvs2_492.wav,遠處有一架大風車正係慢慢咁喺度轉動,10,female
bvs2_493.wav,並且對天地萬物有一份溫柔嘅感受同埋溫厚嘅感情,10,female
bvs2_494.wav,我想呢一個應該係造物主嘅雕刻作品喇,10,female
bvs2_495.wav,人們生活喺呢個忙碌嘅都市裏面年復一年,10,female
bvs2_496.wav,市民對居留權嘅法律定義卻唔多認識,10,female
bvs2_497.wav,瑪利亞彷彿從深宮裏面出嚟迎接聖誥,10,female
bvs2_498.wav,日本頒布新式學制構想將全國分為八個區每區設一間大學,10,female
bvs2_499.wav,唔係長衫亦都唔係短衫而係齊到膝頭咁長嘅衣裳,10,female
bvs2_500.wav,僅僅因為小王子係男性而玫瑰係女性,10,female
bvs2_501.wav,學咗半年只係懂發音同簡單嘅會話就去留學喇,11,male
bvs2_502.wav,只有遠遠嘅狗叫嗰啲可能嚟自白旗屯傳嚟㗎,11,male
bvs2_503.wav,海旁嘅船好多㗎邊個知道邊一隻船係佢嘅呢,11,male
bvs2_504.wav,但係從來冇好似我嗰次坐宣武門去前門嘅公共汽車咁樣,11,male
bvs2_505.wav,嚇咗一跳嘅姐姐正想扯開喉嚨喊嘅時候,11,male
bvs2_506.wav,而係在遇溺者最需要扶持嘅時候給佢靠一靠,11,male
bvs2_507.wav,到而家已經成為英美文學教育嘅一部份,11,male
bvs2_508.wav,佢嘅手勢好熟練伸手去到小弟弟嘅背部輕揉住,11,male
bvs2_509.wav,由於聚族而居所以宗族同鄉裡又可以係二而一嘅事情,11,male
bvs2_510.wav,而一般嘅主要嘅意識形態彼此亦都係一致㗎,11,male
bvs2_511.wav,我將一本小王子新譯本由簇新讀到殘舊,11,male
bvs2_512.wav,花園道事件嘅前兩晚大批高級警官雲集一堂商議大事,11,male
bvs2_513.wav,往往疲於首部呢一度多出㗎一個前接詞,11,male
bvs2_514.wav,所謂會讀書就係本住誠意去讀有價值嘅書,11,male
bvs2_515.wav,既然我準備返中國咁我得咩等都冇所謂,11,male
bvs2_516.wav,教員係自由職業者唔係官亦都唔係後補嘅官,11,male
bvs2_517.wav,駱克道上開喺康健書店右鄰嘅三元麵店,11,male
bvs2_518.wav,睇熱鬧啦馮歪嘴子啊又應該飲酒又坐喺磨坊嗰度喊喇,11,male
bvs2_519.wav,當年我認識同係所有高低年班嘅女同學,11,male
bvs2_520.wav,天又幹米糧大漲價並且唔容易買到手,11,male
bvs2_521.wav,一啲社會責任感都冇一啲抗爭精神都冇好似隻縮頭烏龜咁,11,male
bvs2_522.wav,好唔容易先勸止咗一個細路哥唔買呢一種壞書,11,male
bvs2_523.wav,可是攞呢一個標準要求中國研究生就唔同喇,11,male
bvs2_524.wav,對嗰啲人在外國又一力反對舊式婚姻誓不肯回來嘅,11,male
bvs2_525.wav,又根據一般嘅講法總係潭柘寺喺前戒壇寺喺後,11,male
bvs2_526.wav,創造社嘅浪漫感傷嘅作風喺反封建嘅工作之下要求自我解放,11,male
bvs2_527.wav,好處係無須同當地嘅司法以及執法人員勾結,11,male
bvs2_528.wav,既然係匹夫之責佢哋回國並唔一定要做大官,11,male
bvs2_529.wav,勤工儉學生去做嘅時候就好似打入煉獄,11,male
bvs2_530.wav,凡高年級生應有嘅權利你竟無一不享受,11,male
bvs2_531.wav,例如千葉醫大嘅骨學有實習東京醫專則冇,11,male
bvs2_532.wav,今日教代數嘅黃老師喺黑板上面寫咗個公式,11,male
bvs2_533.wav,毛子喺街上面跑嚟跑去啊嗰啲大馬蹄子跑得啩啩咁響,11,male
bvs2_534.wav,家姐要結婚呢個係喜事嚟㗎你大個咗都會結婚㗎,11,male
bvs2_535.wav,就係香港既為中國本有嘅領土回歸祖國應該係天經地義,11,male
bvs2_536.wav,船夫遠遠咁迎上嚟佢話你哋嚟喇我諗你哋係唔會捉弄我嘅,11,male
bvs2_537.wav,就係要話畀人聽溫順就係老實老實就係好欺負喇,11,male
bvs2_538.wav,我哋就會好難同埋外面嘅世界建立起好嘅關係,11,male
bvs2_539.wav,佢知道唔能夠轉嘅時候亦都好安心咁用功筆記做得好詳細,11,male
bvs2_540.wav,今在法國歸期無定令到妻子憂鬱而死,11,male
bvs2_541.wav,同樣嘅故事情感同埋警句雋語亦都唔應該重複咁講,11,male
bvs2_542.wav,小眉抹乾咗淚撈起咗翻著肚浮喺魚缸水面嘅神仙魚,11,male
bvs2_543.wav,累得深受粵語片教育嘅人無所適從難於判斷,11,male
bvs2_544.wav,借到表姐夫同表叔頭上而且果然得到所要嘅錢,11,male
bvs2_545.wav,日本軍的鐵蹄也踏到香港來太平洋的戰爭烽煙漫起,11,male
bvs2_546.wav,東方大學甚至曾經有托兒所方便女學員,11,male
bvs2_547.wav,曾國藩嘅曾孫女去英國留學嘅時候拜訪英國最老嘅世家,11,male
bvs2_548.wav,就好似一個外邊嘅殼裏面枯腐嘅果子,11,male
bvs2_549.wav,梳打餅定係夾心餅啊咁樣又咁樣笑個不停,11,male
bvs2_550.wav,嗰個天王嘅美名就歌聲而言全部實至名歸,11,male
bvs2_551.wav,再睇下背影入面佢點樣公開譴責自己嘅聰明過份,12,male
bvs2_552.wav,我只係見到印出嚟幾個小人仲有一啲亂七八糟嘅花仲有字,12,male
bvs2_553.wav,只不過先知先覺或者志士仁人係寥寥可數㗎,12,male
bvs2_554.wav,喺戲臺上面跑住圈頭上面戴住奇怪嘅帽身上面著住奇怪嘅衫,12,male
bvs2_555.wav,嗰個聽差原來只係順口講下嘅啫所以亦都追問唔出啲咩嚟喇,12,male
bvs2_556.wav,五六十年代公認荼毒市民嘅禍害有黃賭毒三大項,12,male
bvs2_557.wav,可以投票嘅係香港社會服務聯會嘅會員機構,12,male
